time,root_pid,pid_family,cpu_percent,mem_percent,rss_kb,vsz_kb,threads,elapsed
2026-05-22 19:16:12,5444,"5444 5446",128.5,0.0,13584,25360,2,00:00
2026-05-22 19:16:14,5444,"5444 5446",8.4,0.1,23760,35596,2,00:02
2026-05-22 19:16:16,5444,"5444 5446",4.3,0.1,23760,35596,2,00:04
2026-05-22 19:16:18,5444,"5444 5446",2.8,0.1,23760,35596,2,00:06
2026-05-22 19:16:20,5444,"5444 5446",2.2,0.1,23824,183092,4,00:08
