time,root_pid,pid_family,cpu_percent,mem_percent,rss_kb,vsz_kb,threads,elapsed
2026-05-22 18:59:04,2414,"2414 2416",19.6,0.1,23904,35596,2,00:00
2026-05-22 18:59:06,2414,"2414 2416",6.7,0.2,49508,61200,2,00:02
2026-05-22 18:59:08,2414,"2414 2416",3.9,0.2,49508,61200,2,00:04
2026-05-22 18:59:10,2414,"2414 2416",3.3,0.4,75112,86804,2,00:06
