time,root_pid,pid_family,cpu_percent,mem_percent,rss_kb,vsz_kb,threads,elapsed
2026-05-25 20:14:21,2307,"2307 2309",34.3,0.1,23876,35596,2,00:00
2026-05-25 20:14:23,2307,"2307 2309",7.4,0.2,49480,61200,2,00:02
2026-05-25 20:14:25,2307,"2307 2309",3.9,0.2,49480,61200,2,00:04
2026-05-25 20:14:27,2307,"2307 2309",3.0,0.4,75084,86804,2,00:06
