time,root_pid,pid_family,cpu_percent,mem_percent,rss_kb,vsz_kb,threads,elapsed
2026-05-22 19:01:42,2752,"2752 2754",29.6,0.1,23832,35596,2,00:00
2026-05-22 19:01:44,2752,"2752 2754",7.5,0.2,49436,61200,2,00:02
2026-05-22 19:01:46,2752,"2752 2754",4.1,0.2,49436,61200,2,00:04
2026-05-22 19:01:48,2752,"2752 2754",3.4,0.4,75040,86804,2,00:06
